StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	18	30784	16384	30784000000	16384000000	0	0	
1000	18	7552	16384	7552000000	16384000000	0	0	
2000	18	22464	0	22464000000	0	0	0	
3000	18	30976	0	30976000000	0	0	0	
4000	18	31808	0	31808000000	0	0	0	
5000	18	31424	0	31424000000	0	0	0	
6000	18	31744	0	31744000000	0	0	0	
7000	18	31424	0	31424000000	0	0	0	
8000	18	31936	0	31936000000	0	0	0	
9000	18	31296	0	31296000000	0	0	0	
10000	18	31808	0	31808000000	0	0	0	
11000	18	31488	0	31488000000	0	0	0	
12000	18	31936	0	31936000000	0	0	0	
13000	18	31552	0	31552000000	0	0	0	
14000	18	32000	0	32000000000	0	0	0	
15000	18	31424	0	31424000000	0	0	0	
16000	18	31936	0	31936000000	0	0	0	
17000	18	31488	0	31488000000	0	0	0	
18000	18	31936	0	31936000000	0	0	0	
19000	18	31424	0	31424000000	0	0	0	
20000	18	32000	0	32000000000	0	0	0	
21000	18	31488	512	31488000000	512000000	0	0	
22000	18	31936	0	31936000000	0	0	0	
23000	18	31488	0	31488000000	0	0	0	
24000	18	31936	0	31936000000	0	0	0	
25000	18	31360	0	31360000000	0	0	0	
26000	18	31808	0	31808000000	0	0	0	
27000	18	31552	0	31552000000	0	0	0	
28000	18	512	0	512000000	0	0	0	
29000	18	0	0	0	0	0	0	
30000	18	0	0	0	0	0	0	
31000	18	0	0	0	0	0	0	
32000	18	0	0	0	0	0	0	
33000	18	0	0	0	0	0	0	
